depth_m,age_ice_calBP,age_gas_calBP
387.407,1525,1344.2
387.681,1526,1345.3
387.998,1527,1346.3
388.239,1528,1347.3
388.425,1529,1348.3
388.622,1530,1349.4
388.818,1531,1350.4
389.048,1532,1351.4
389.278,1533,1352.5
389.584,1534,1353.5
389.748,1535,1354.5
389.945,1536,1355.5
390.142,1537,1356.5
390.394,1538,1357.5
390.635,1539,1358.5
390.875,1540,1359.6
391.138,1541,1360.6
391.313,1542,1361.6
391.576,1543,1362.6
391.882,1544,1363.6
392.046,1545,1364.6
392.287,1546,1365.6
392.571,1547,1366.6
392.878,1548,1367.6
393.129,1549,1368.6
393.37,1550,1369.6
393.665,1551,1370.6
393.851,1552,1371.6
394.125,1553,1372.5
394.3,1554,1373.5
394.519,1555,1374.5
394.738,1556,1375.5
394.924,1557,1376.6
395.208,1558,1377.6
395.427,1559,1378.6
395.624,1560,1379.6
395.799,1561,1380.6
396.072,1562,1381.6
396.346,1563,1382.6
396.532,1564,1383.7
396.773,1565,1384.7
397.002,1566,1385.7
397.21,1567,1386.7
397.462,1568,1387.6
397.724,1569,1388.6
397.943,1570,1389.6
398.162,1571,1390.6
398.468,1572,1391.6
398.818,1573,1392.6
399.016,1574,1393.6
399.245,1575,1394.5
399.42,1576,1395.5
399.661,1577,1396.5
399.989,1578,1397.5
400.208,1579,1398.5
400.427,1580,1399.5
400.689,1581,1400.5
400.985,1582,1401.4
401.171,1583,1402.4
401.357,1584,1403.4
401.587,1585,1404.4
401.838,1586,1405.4
402.024,1587,1406.4
402.243,1588,1407.4
402.462,1589,1408.4
402.757,1590,1409.4
402.987,1591,1410.4
403.206,1592,1411.3
403.457,1593,1412.3
403.676,1594,1413.3
403.939,1595,1414.3
404.125,1596,1415.3
404.376,1597,1416.3
404.573,1598,1417.3
404.738,1599,1418.3
405.033,1600,1419.3
405.296,1601,1420.3
405.547,1602,1421.3
405.788,1603,1422.3
405.985,1604,1423.3
406.204,1605,1424.3
406.499,1606,1425.3
406.784,1607,1426.2
407.057,1608,1427.2
407.331,1609,1428.2
407.571,1610,1429.2
407.845,1611,1430.2
408.075,1612,1431.1
408.326,1613,1432.1
408.567,1614,1433.1
408.775,1615,1434.1
408.983,1616,1435.1
409.201,1617,1436.1
409.376,1618,1437
409.661,1619,1438
409.891,1620,1439
410.11,1621,1440
410.317,1622,1441
410.482,1623,1442
410.646,1624,1442.9
410.875,1625,1443.9
411.105,1626,1444.9
411.379,1627,1445.8
411.663,1628,1446.7
411.915,1629,1447.7
412.101,1630,1448.6
412.309,1631,1449.6
412.549,1632,1450.5
412.757,1633,1451.5
412.965,1634,1452.4
413.271,1635,1453.4
413.446,1636,1454.3
413.698,1637,1455.3
413.95,1638,1456.2
414.147,1639,1457.1
414.398,1640,1458.1
414.617,1641,1459
414.825,1642,1460
414.989,1643,1460.9
415.153,1644,1461.9
415.328,1645,1462.8
415.536,1646,1463.8
415.832,1647,1464.7
416.16,1648,1465.6
416.39,1649,1466.5
416.63,1650,1467.4
416.849,1651,1468.4
417.024,1652,1469.3
417.21,1653,1470.3
417.462,1654,1471.2
417.648,1655,1472.1
417.834,1656,1473
418.085,1657,1474
418.414,1658,1474.8
418.643,1659,1475.7
418.84,1660,1476.7
419.026,1661,1477.6
419.201,1662,1478.5
419.377,1663,1479.5
419.617,1664,1480.4
419.803,1665,1481.3
419.989,1666,1482.3
420.186,1667,1483.2
420.361,1668,1484.1
420.536,1669,1485.1
420.788,1670,1486
420.996,1671,1486.9
421.237,1672,1487.8
421.455,1673,1488.8
421.663,1674,1489.7
421.882,1675,1490.6
422.079,1676,1491.5
422.298,1677,1492.4
422.527,1678,1493.3
422.735,1679,1494.3
423.02,1680,1495.1
423.26,1681,1496
423.479,1682,1496.9
423.687,1683,1497.9
423.95,1684,1498.7
424.158,1685,1499.7
424.355,1686,1500.6
424.562,1687,1501.5
424.781,1688,1502.5
424.989,1689,1503.4
425.175,1690,1504.3
425.372,1691,1505.3
425.613,1692,1506.2
425.799,1693,1507.1
425.952,1694,1508.1
426.116,1695,1509
426.313,1696,1509.9
426.521,1697,1510.9
426.74,1698,1511.8
426.98,1699,1512.7
427.199,1700,1513.7
427.451,1701,1514.6
427.714,1702,1515.5
427.899,1703,1516.5
428.118,1704,1517.4
428.315,1705,1518.4
428.545,1706,1519.4
428.753,1707,1520.3
428.972,1708,1521.3
429.201,1709,1522.3
429.42,1710,1523.3
429.617,1711,1524.3
429.858,1712,1525.3
430.066,1713,1526.3
430.274,1714,1527.3
430.558,1715,1528.3
430.854,1716,1529.3
431.007,1717,1530.4
431.291,1718,1531.4
431.554,1719,1532.5
431.816,1720,1533.5
432.046,1721,1534.6
432.298,1722,1535.6
432.637,1723,1536.7
432.845,1724,1537.7
433.118,1725,1538.8
433.381,1726,1539.9
433.578,1727,1540.9
433.72,1728,1542
433.994,1729,1543.1
434.223,1730,1544.1
434.475,1731,1545.2
434.727,1732,1546.3
434.978,1733,1547.4
435.296,1734,1548.5
435.591,1735,1549.6
435.832,1736,1550.6
436.061,1737,1551.7
436.28,1738,1552.7
436.532,1739,1553.8
436.784,1740,1554.8
437.013,1741,1555.9
437.341,1742,1557
437.615,1743,1558
437.889,1744,1559.1
438.085,1745,1560.1
438.239,1746,1561.2
438.458,1747,1562.2
438.72,1748,1563.2
438.873,1749,1564.2
439.037,1750,1565.2
439.234,1751,1566.3
439.431,1752,1567.3
439.65,1753,1568.3
439.935,1754,1569.3
440.241,1755,1570.4
440.525,1756,1571.3
440.744,1757,1572.3
440.963,1758,1573.3
441.127,1759,1574.3
441.368,1760,1575.3
441.598,1761,1576.3
441.827,1762,1577.3
442.046,1763,1578.3
442.243,1764,1579.2
442.484,1765,1580.2
442.703,1766,1581.2
442.954,1767,1582.2
443.129,1768,1583.2
443.403,1769,1584.3
443.578,1770,1585.3
443.753,1771,1586.3
444.005,1772,1587.3
444.223,1773,1588.3
444.453,1774,1589.3
444.661,1775,1590.3
444.847,1776,1591.3
445.066,1777,1592.3
445.328,1778,1593.3
445.591,1779,1594.3
445.843,1780,1595.3
446.05,1781,1596.3
446.258,1782,1597.3
446.543,1783,1598.3
446.816,1784,1599.3
447.068,1785,1600.3
447.276,1786,1601.4
447.527,1787,1602.4
447.746,1788,1603.4
447.998,1789,1604.4
448.239,1790,1605.4
448.403,1791,1606.4
448.611,1792,1607.4
448.862,1793,1608.4
449.081,1794,1609.4
449.366,1795,1610.5
449.552,1796,1611.5
449.814,1797,1612.5
450.055,1798,1613.4
450.219,1799,1614.4
450.405,1800,1615.4
450.689,1801,1616.4
450.93,1802,1617.4
451.116,1803,1618.4
451.324,1804,1619.4
451.587,1805,1620.4
451.86,1806,1621.4
452.024,1807,1622.4
452.221,1808,1623.4
452.418,1809,1624.4
452.626,1810,1625.3
452.845,1811,1626.3
453.075,1812,1627.3
453.271,1813,1628.3
453.523,1814,1629.3
453.742,1815,1630.2
453.939,1816,1631.2
454.114,1817,1632.2
454.311,1818,1633.2
454.53,1819,1634.2
454.792,1820,1635.2
455.044,1821,1636.2
455.252,1822,1637.2
455.503,1823,1638.2
455.733,1824,1639.2
455.941,1825,1640.2
456.116,1826,1641.2
456.324,1827,1642.3
456.543,1828,1643.3
456.784,1829,1644.3
457.024,1830,1645.3
457.243,1831,1646.3
457.506,1832,1647.4
457.713,1833,1648.4
457.91,1834,1649.4
458.151,1835,1650.4
458.37,1836,1651.5
458.589,1837,1652.5
458.873,1838,1653.6
459.114,1839,1654.7
459.355,1840,1655.7
459.563,1841,1656.8
459.77,1842,1657.9
459.967,1843,1658.9
460.23,1844,1660
460.471,1845,1661.1
460.722,1846,1662.1
460.974,1847,1663.2
461.28,1848,1664.3
461.554,1849,1665.4
461.718,1850,1666.5
461.959,1851,1667.6
462.188,1852,1668.7
462.506,1853,1669.8
462.768,1854,1670.9
463.042,1855,1672
463.261,1856,1673
463.534,1857,1674.1
463.851,1858,1675.2
464.059,1859,1676.3
464.344,1860,1677.4
464.53,1861,1678.5
464.705,1862,1679.5
464.869,1863,1680.6
465.175,1864,1681.7
465.471,1865,1682.8
465.657,1866,1683.8
465.886,1867,1684.9
466.138,1868,1685.9
466.324,1869,1686.9
466.619,1870,1688
466.893,1871,1689
467.134,1872,1690.1
467.331,1873,1691.1
467.527,1874,1692.1
467.757,1875,1693.1
467.987,1876,1694.2
468.217,1877,1695.2
468.447,1878,1696.2
468.665,1879,1697.2
468.884,1880,1698.2
469.048,1881,1699.2
469.311,1882,1700.3
469.53,1883,1701.3
469.759,1884,1702.3
469.946,1885,1703.3
470.197,1886,1704.3
470.405,1887,1705.3
470.613,1888,1706.3
470.897,1889,1707.4
471.116,1890,1708.4
471.335,1891,1709.4
471.543,1892,1710.4
471.794,1893,1711.4
472.013,1894,1712.4
472.232,1895,1713.4
472.473,1896,1714.4
472.735,1897,1715.4
472.998,1898,1716.5
473.206,1899,1717.5
473.458,1900,1718.5
473.72,1901,1719.5
473.961,1902,1720.5
474.169,1903,1721.5
474.344,1904,1722.6
474.595,1905,1723.6
474.847,1906,1724.6
475.044,1907,1725.6
475.307,1908,1726.6
475.536,1909,1727.7
475.744,1910,1728.7
475.941,1911,1729.7
476.204,1912,1730.7
476.444,1913,1731.8
476.674,1914,1732.8
476.86,1915,1733.8
477.101,1916,1734.8
477.396,1917,1735.8
477.637,1918,1736.9
477.932,1919,1737.9
478.173,1920,1738.9
478.392,1921,1739.9
478.633,1922,1740.9
478.917,1923,1741.9
479.179,1924,1742.9
479.398,1925,1743.9
479.628,1926,1744.9
479.814,1927,1745.9
480.022,1928,1746.9
480.208,1929,1747.9
480.427,1930,1748.9
480.635,1931,1749.9
480.875,1932,1750.9
481.138,1933,1751.9
481.335,1934,1752.9
481.608,1935,1753.9
481.893,1936,1754.9
482.101,1937,1755.8
482.287,1938,1756.8
482.484,1939,1757.8
482.681,1940,1758.8
482.889,1941,1759.7
483.107,1942,1760.7
483.37,1943,1761.7
483.567,1944,1762.7
483.775,1945,1763.6
483.961,1946,1764.6
484.125,1947,1765.6
484.322,1948,1766.5
484.53,1949,1767.5
484.759,1950,1768.5
484.956,1951,1769.4
485.208,1952,1770.4
485.46,1953,1771.4
485.744,1954,1772.3
485.974,1955,1773.3
486.182,1956,1774.3
486.433,1957,1775.2
486.619,1958,1776.2
486.838,1959,1777.1
487.024,1960,1778.1
487.243,1961,1779.1
487.473,1962,1780
487.702,1963,1781
487.91,1964,1782
488.118,1965,1782.9
488.348,1966,1783.9
488.534,1967,1784.9
488.753,1968,1785.9
488.983,1969,1786.9
489.256,1970,1788
489.519,1971,1789
489.694,1972,1790
489.913,1973,1791
490.153,1974,1792
490.35,1975,1793
490.558,1976,1794
490.821,1977,1795
491.029,1978,1796
491.247,1979,1797
491.477,1980,1798
491.783,1981,1799
492.068,1982,1800
492.287,1983,1801
492.571,1984,1802
492.768,1985,1803
492.987,1986,1804.1
493.195,1987,1805.1
493.414,1988,1806.1
493.687,1989,1807.1
493.939,1990,1808.2
494.136,1991,1809.2
494.366,1992,1810.2
494.595,1993,1811.3
494.792,1994,1812.3
495.055,1995,1813.3
495.274,1996,1814.3
495.547,1997,1815.4
495.755,1998,1816.4
495.963,1999,1817.4
496.193,2000,1818.5
496.422,2001,1819.5
496.641,2002,1820.6
496.827,2003,1821.6
497.079,2004,1822.6
497.374,2005,1823.7
497.604,2006,1824.7
497.812,2007,1825.7
498.14,2008,1826.8
498.392,2009,1827.8
498.633,2010,1828.9
498.906,2011,1829.9
499.092,2012,1830.9
499.289,2013,1832
499.541,2014,1833
499.803,2015,1834
500.044,2016,1835.1
500.274,2017,1836.1
500.503,2018,1837.1
500.711,2019,1838.1
500.974,2020,1839.2
501.258,2021,1840.2
501.488,2022,1841.2
501.718,2023,1842.3
502.013,2024,1843.3
502.21,2025,1844.3
502.484,2026,1845.3
502.681,2027,1846.3
502.856,2028,1847.3
503.053,2029,1848.3
503.326,2030,1849.3
503.589,2031,1850.3
503.775,2032,1851.3
504.07,2033,1852.3
504.245,2034,1853.4
504.442,2035,1854.4
504.705,2036,1855.3
504.902,2037,1856.3
505.219,2038,1857.3
505.438,2039,1858.3
505.678,2040,1859.3
505.875,2041,1860.3
506.094,2042,1861.3
506.324,2043,1862.3
506.598,2044,1863.3
506.838,2045,1864.3
507.024,2046,1865.3
507.309,2047,1866.2
507.549,2048,1867.2
507.79,2049,1868.2
507.987,2050,1869.2
508.217,2051,1870.2
508.425,2052,1871.1
508.665,2053,1872.1
508.906,2054,1873.1
509.125,2055,1874.1
509.366,2056,1875.1
509.595,2057,1876
509.781,2058,1877
509.956,2059,1878
510.164,2060,1878.9
510.405,2061,1879.9
510.646,2062,1880.9
510.908,2063,1881.9
511.105,2064,1882.8
511.313,2065,1883.8
511.532,2066,1884.8
511.729,2067,1885.7
511.915,2068,1886.7
512.145,2069,1887.7
512.407,2070,1888.6
512.637,2071,1889.6
512.878,2072,1890.5
513.053,2073,1891.5
513.261,2074,1892.5
513.479,2075,1893.5
513.698,2076,1894.4
513.895,2077,1895.4
514.092,2078,1896.4
514.322,2079,1897.4
514.617,2080,1898.4
514.847,2081,1899.4
515.077,2082,1900.4
515.285,2083,1901.4
515.525,2084,1902.4
515.788,2085,1903.3
515.963,2086,1904.3
516.215,2087,1905.4
516.455,2088,1906.4
516.641,2089,1907.4
516.816,2090,1908.4
517.046,2091,1909.4
517.32,2092,1910.4
517.582,2093,1911.4
517.845,2094,1912.5
518.009,2095,1913.5
518.304,2096,1914.5
518.534,2097,1915.5
518.797,2098,1916.5
519.048,2099,1917.6
519.3,2100,1918.6
519.475,2101,1919.6
519.76,2102,1920.6
519.989,2103,1921.6
520.23,2104,1922.7
520.492,2105,1923.7
520.689,2106,1924.7
520.93,2107,1925.7
521.105,2108,1926.7
521.335,2109,1927.7
521.598,2110,1928.7
521.871,2111,1929.7
522.101,2112,1930.7
522.309,2113,1931.8
522.571,2114,1932.8
522.768,2115,1933.8
523.009,2116,1934.8
523.206,2117,1935.8
523.425,2118,1936.7
523.644,2119,1937.7
523.906,2120,1938.7
524.081,2121,1939.7
524.322,2122,1940.7
524.508,2123,1941.7
524.683,2124,1942.7
524.891,2125,1943.7
525.088,2126,1944.7
525.339,2127,1945.7
525.569,2128,1946.6
525.788,2129,1947.6
525.985,2130,1948.6
526.171,2131,1949.6
526.433,2132,1950.5
526.707,2133,1951.5
527.002,2134,1952.5
527.232,2135,1953.5
527.462,2136,1954.4
527.637,2137,1955.4
527.801,2138,1956.4
528.02,2139,1957.4
528.239,2140,1958.3
528.468,2141,1959.3
528.644,2142,1960.3
528.851,2143,1961.3
529.081,2144,1962.2
529.289,2145,1963.2
529.53,2146,1964.2
529.803,2147,1965.2
530.033,2148,1966.2
530.23,2149,1967.2
530.438,2150,1968.2
530.689,2151,1969.3
530.875,2152,1970.3
531.094,2153,1971.3
531.324,2154,1972.3
531.576,2155,1973.3
531.751,2156,1974.3
531.97,2157,1975.3
532.134,2158,1976.3
532.396,2159,1977.4
532.637,2160,1978.4
532.932,2161,1979.4
533.162,2162,1980.4
533.425,2163,1981.5
533.632,2164,1982.5
533.939,2165,1983.5
534.136,2166,1984.6
534.333,2167,1985.6
534.617,2168,1986.7
534.913,2169,1987.7
535.131,2170,1988.8
535.427,2171,1989.8
535.679,2172,1990.9
535.908,2173,1991.9
536.083,2174,1993
536.28,2175,1994
536.499,2176,1995.1
536.718,2177,1996.1
536.991,2178,1997.2
537.265,2179,1998.3
537.484,2180,1999.4
537.768,2181,2000.4
537.987,2182,2001.5
538.184,2183,2002.6
538.479,2184,2003.7
538.676,2185,2004.7
538.928,2186,2005.8
539.169,2187,2006.9
539.387,2188,2008
539.617,2189,2009.1
539.88,2190,2010.2
540.099,2191,2011.3
540.317,2192,2012.4
540.536,2193,2013.5
540.799,2194,2014.6
541.039,2195,2015.7
541.346,2196,2016.8
541.608,2197,2017.8
541.937,2198,2018.9
542.232,2199,2020
542.593,2200,2021.1
542.9,2201,2022.2
543.096,2202,2023.3
543.315,2203,2024.3
543.545,2204,2025.4
543.764,2205,2026.5
544.026,2206,2027.6
544.267,2207,2028.7
544.541,2208,2029.8
544.792,2209,2030.9
544.989,2210,2032
545.208,2211,2033
545.427,2212,2034.1
545.635,2213,2035.2
545.886,2214,2036.3
546.094,2215,2037.4
546.247,2216,2038.4
546.466,2217,2039.5
546.794,2218,2040.5
547.046,2219,2041.5
547.396,2220,2042.6
547.615,2221,2043.6
547.911,2222,2044.7
548.118,2223,2045.7
548.326,2224,2046.7
548.556,2225,2047.8
548.818,2226,2048.8
548.994,2227,2049.8
549.256,2228,2050.9
549.464,2229,2051.9
549.65,2230,2052.9
549.924,2231,2053.9
550.274,2232,2055
550.493,2233,2056
550.722,2234,2057
550.93,2235,2058.1
551.171,2236,2059.1
551.401,2237,2060.1
551.554,2238,2061.2
551.751,2239,2062.2
552.024,2240,2063.3
552.243,2241,2064.3
552.429,2242,2065.3
552.714,2243,2066.4
552.878,2244,2067.4
553.129,2245,2068.5
553.326,2246,2069.5
553.578,2247,2070.5
553.895,2248,2071.6
554.125,2249,2072.6
554.344,2250,2073.7
554.562,2251,2074.7
554.869,2252,2075.8
555.055,2253,2076.8
555.372,2254,2077.9
555.602,2255,2078.9
555.908,2256,2080
556.258,2257,2081.1
556.455,2258,2082.2
556.663,2259,2083.2
556.926,2260,2084.3
557.166,2261,2085.3
557.396,2262,2086.4
557.571,2263,2087.5
557.878,2264,2088.5
558.096,2265,2089.6
558.326,2266,2090.7
558.545,2267,2091.7
558.775,2268,2092.8
559.015,2269,2093.8
559.289,2270,2094.9
559.552,2271,2096
559.836,2272,2097.1
560.088,2273,2098.1
560.394,2274,2099.2
560.7,2275,2100.3
560.919,2276,2101.3
561.116,2277,2102.4
561.335,2278,2103.4
561.598,2279,2104.4
561.882,2280,2105.5
562.112,2281,2106.5
562.331,2282,2107.5
562.571,2283,2108.6
562.867,2284,2109.6
563.053,2285,2110.6
563.282,2286,2111.6
563.545,2287,2112.6
563.786,2288,2113.6
564.016,2289,2114.6
564.289,2290,2115.6
564.639,2291,2116.6
564.858,2292,2117.6
565.066,2293,2118.6
565.252,2294,2119.6
565.438,2295,2120.6
565.591,2296,2121.6
565.777,2297,2122.5
565.974,2298,2123.5
566.226,2299,2124.4
566.444,2300,2125.4
566.696,2301,2126.4
566.871,2302,2127.3
567.101,2303,2128.3
567.32,2304,2129.3
567.582,2305,2130.2
567.812,2306,2131.2
568.042,2307,2132.1
568.239,2308,2133.1
568.447,2309,2134.1
568.611,2310,2135
568.851,2311,2136
569.093,2312,2136.9
569.288,2313,2137.9
569.497,2314,2138.9
569.792,2315,2139.8
569.967,2316,2140.8
570.186,2317,2141.8
570.46,2318,2142.8
570.744,2319,2143.8
570.963,2320,2144.8
571.16,2321,2145.8
571.368,2322,2146.8
571.619,2323,2147.7
571.915,2324,2148.7
572.155,2325,2149.7
572.375,2326,2150.7
572.593,2327,2151.8
572.899,2328,2152.8
573.184,2329,2153.8
573.392,2330,2154.8
573.589,2331,2155.8
573.797,2332,2156.9
574.059,2333,2157.9
574.3,2334,2158.9
574.537,2335,2159.9
574.764,2336,2160.9
575.022,2337,2162
575.247,2338,2163
575.547,2339,2164
575.777,2340,2165
576.028,2341,2166
576.313,2342,2167.1
576.587,2343,2168.1
576.794,2344,2169.1
576.928,2345,2170.1
577.172,2346,2171.1
577.464,2347,2172.1
577.682,2348,2173.1
577.95,2349,2174.1
578.221,2350,2175.1
578.49,2351,2176.1
578.734,2352,2177.1
578.929,2353,2178.1
579.152,2354,2179.1
579.395,2355,2180.1
579.613,2356,2181.1
579.881,2357,2182
580.103,2358,2183
580.277,2359,2184
580.475,2360,2184.9
580.748,2361,2185.9
580.971,2362,2186.9
581.193,2363,2187.9
581.414,2364,2188.8
581.659,2365,2189.8
581.904,2366,2190.7
582.099,2367,2191.7
582.39,2368,2192.6
582.607,2369,2193.6
582.777,2370,2194.5
582.97,2371,2195.5
583.209,2372,2196.4
583.423,2373,2197.3
583.731,2374,2198.3
583.897,2375,2199.2
584.144,2376,2200.2
584.396,2377,2201.1
584.622,2378,2202.1
584.849,2379,2203.1
585.05,2380,2204.1
585.248,2381,2205
585.47,2382,2206
585.717,2383,2207
585.865,2384,2207.9
586.059,2385,2208.9
586.34,2386,2209.9
586.55,2387,2210.9
586.873,2388,2211.8
587.12,2389,2212.8
587.338,2390,2213.8
587.557,2391,2214.8
587.824,2392,2215.7
587.994,2393,2216.7
588.276,2394,2217.7
588.511,2395,2218.7
588.77,2396,2219.7
589.048,2397,2220.7
589.27,2398,2221.7
589.537,2399,2222.7
589.781,2400,2223.7
589.961,2401,2224.7
590.233,2402,2225.7
590.465,2403,2226.7
590.694,2404,2227.7
590.878,2405,2228.7
591.061,2406,2229.7
591.311,2407,2230.7
591.539,2408,2231.7
591.813,2409,2232.7
592.076,2410,2233.7
592.291,2411,2234.7
592.554,2412,2235.7
592.793,2413,2236.7
593.023,2414,2237.8
593.333,2415,2238.8
593.592,2416,2239.8
593.835,2417,2240.8
594.018,2418,2241.8
594.201,2419,2242.7
594.406,2420,2243.7
594.679,2421,2244.7
594.913,2422,2245.7
595.125,2423,2246.7
595.289,2424,2247.7
595.524,2425,2248.7
595.761,2426,2249.7
596.017,2427,2250.7
596.25,2428,2251.7
596.483,2429,2252.7
596.717,2430,2253.7
596.974,2431,2254.6
597.23,2432,2255.6
597.44,2433,2256.6
597.749,2434,2257.6
597.985,2435,2258.6
598.247,2436,2259.5
598.483,2437,2260.5
598.692,2438,2261.4
598.932,2439,2262.4
599.1,2440,2263.4
599.316,2441,2264.3
599.556,2442,2265.3
599.799,2443,2266.2
600.018,2444,2267.2
600.236,2445,2268.2
600.479,2446,2269.1
600.674,2447,2270
600.917,2448,2271
601.112,2449,2271.9
601.33,2450,2272.8
601.622,2451,2273.8
601.769,2452,2274.7
601.987,2453,2275.7
602.181,2454,2276.6
602.431,2455,2277.5
602.617,2456,2278.5
602.808,2457,2279.4
602.998,2458,2280.3
603.26,2459,2281.3
603.426,2460,2282.2
603.595,2461,2283.1
603.837,2462,2284.1
604.128,2463,2285
604.321,2464,2285.9
604.5,2465,2286.9
604.663,2466,2287.8
604.907,2467,2288.8
605.176,2468,2289.8
605.444,2469,2290.8
605.595,2470,2291.8
605.769,2471,2292.8
605.993,2472,2293.8
606.292,2473,2294.8
606.541,2474,2295.8
606.861,2475,2296.7
607.057,2476,2297.7
607.328,2477,2298.8
607.549,2478,2299.8
607.818,2479,2300.8
608.037,2480,2301.8
608.232,2481,2302.8
608.523,2482,2303.8
608.782,2483,2304.9
609.087,2484,2305.9
609.322,2485,2306.9
609.565,2486,2307.9
609.785,2487,2309
610.053,2488,2310
610.248,2489,2311
610.466,2490,2312.1
610.605,2491,2313.1
610.813,2492,2314.1
611.09,2493,2315.2
611.298,2494,2316.2
611.513,2495,2317.2
611.781,2496,2318.2
612.001,2497,2319.2
612.196,2498,2320.2
612.442,2499,2321.2
612.664,2500,2322.2
612.91,2501,2323.2
613.107,2502,2324.2
613.404,2503,2325.2
613.685,2504,2326.2
613.912,2505,2327.2
614.13,2506,2328.2
614.374,2507,2329.2
614.621,2508,2330.1
614.844,2509,2331.1
615.091,2510,2332.1
615.313,2511,2333.1
615.508,2512,2334
615.726,2513,2335
615.896,2514,2336
616.089,2515,2337
616.383,2516,2337.9
616.644,2517,2338.9
616.906,2518,2339.9
617.073,2519,2340.8
617.216,2520,2341.8
617.454,2521,2342.8
617.714,2522,2343.7
617.95,2523,2344.7
618.162,2524,2345.7
618.358,2525,2346.7
618.557,2526,2347.7
618.806,2527,2348.6
619.039,2528,2349.6
619.237,2529,2350.6
619.424,2530,2351.6
619.641,2531,2352.6
619.906,2532,2353.6
620.099,2533,2354.6
620.293,2534,2355.6
620.555,2535,2356.6
620.817,2536,2357.6
621.079,2537,2358.6
621.274,2538,2359.6
621.493,2539,2360.6
621.736,2540,2361.7
621.954,2541,2362.7
622.249,2542,2363.7
622.444,2543,2364.7
622.713,2544,2365.7
622.981,2545,2366.7
623.178,2546,2367.8
623.467,2547,2368.8
623.684,2548,2369.8
623.926,2549,2370.9
624.219,2550,2371.9
624.476,2551,2372.9
624.666,2552,2374
624.911,2553,2375
625.073,2554,2376
625.313,2555,2377.1
625.553,2556,2378.1
625.841,2557,2379.1
626.081,2558,2380.1
626.272,2559,2381.1
626.509,2560,2382.1
626.746,2561,2383.1
626.983,2562,2384.2
627.172,2563,2385.2
627.356,2564,2386.2
627.609,2565,2387.2
627.908,2566,2388.2
628.094,2567,2389.2
628.42,2568,2390.2
628.583,2569,2391.1
628.769,2570,2392.1
629.026,2571,2393.1
629.196,2572,2394.1
629.416,2573,2395.1
629.709,2574,2396.1
629.879,2575,2397.1
630.027,2576,2398.1
630.214,2577,2399.1
630.428,2578,2400.1
630.643,2579,2401.2
630.884,2580,2402.2
631.044,2581,2403.2
631.289,2582,2404.2
631.605,2583,2405.3
631.921,2584,2406.3
